Formatted Date,Summary,Precip Type,Temperature,Apparent_Temperature,Humidity,Wind_Speed,Wind_Bearing,Visibility,Loud Cover,Pressure (millibars),Daily Summary
2016-03-24 10:00:00.000 +0100,Mostly Cloudy,rain,7.727777777777776,3.872222222222222,0.56,26.9192,9.0,10.577700000000002,0.0,1005.01,Partly cloudy until night.
2012-09-16 01:00:00.000 +0200,Partly Cloudy,rain,10.6,10.6,0.86,6.3112,300.0,15.826300000000002,0.0,1017.05,Partly cloudy starting overnight.
2013-09-26 08:00:00.000 +0200,Mostly Cloudy,rain,15.68888888888889,15.68888888888889,0.81,10.722600000000002,211.0,9.4024,0.0,1012.28,Partly cloudy throughout the day.
2006-08-24 02:00:00.000 +0200,Partly Cloudy,rain,15.18888888888889,15.18888888888889,0.81,8.4042,132.0,14.9569,0.0,1012.2,Partly cloudy starting in the morning.
2010-03-21 10:00:00.000 +0100,Mostly Cloudy,rain,15.92777777777778,15.92777777777778,0.45,23.989,238.0,10.3523,0.0,1019.53,Mostly cloudy throughout the day.
2006-05-13 23:00:00.000 +0200,Mostly Cloudy,rain,14.455555555555556,14.455555555555556,0.7,11.3666,135.0,16.1,0.0,1017.79,Partly cloudy starting in the morning.
2006-02-23 14:00:00.000 +0100,Mostly Cloudy,rain,4.072222222222221,2.983333333333332,0.81,5.1681,33.0,11.27,0.0,1021.2,Mostly cloudy until night.
2009-02-13 02:00:00.000 +0100,Overcast,snow,-1.1111111111111112,-7.411111111111111,0.92,25.76,310.0,6.118,0.0,1007.7,Foggy in the morning.
2009-02-19 15:00:00.000 +0100,Partly Cloudy,rain,1.1111111111111112,-4.550000000000001,0.64,25.76,350.0,11.27,0.0,1019.7,Partly cloudy starting overnight continuing until night.
2015-06-04 19:00:00.000 +0200,Partly Cloudy,rain,26.25,26.25,0.59,8.9999,334.0,10.2557,0.0,1019.23,Partly cloudy throughout the day.
2010-12-17 20:00:00.000 +0100,Partly Cloudy,snow,-9.86111111111111,-15.27777777777778,0.92,10.5938,130.0,4.0733,0.0,1004.61,Foggy starting overnight continuing until morning.
2008-04-18 05:00:00.000 +0200,Partly Cloudy,rain,7.355555555555558,5.322222222222221,0.89,10.8675,189.0,9.982,0.0,1005.94,Partly cloudy throughout the day.
2008-01-06 23:00:00.000 +0100,Overcast,snow,-0.0444444444444434,-0.0444444444444434,0.92,3.3327,221.0,5.8443000000000005,0.0,1021.37,Overcast throughout the day and breezy starting overnight continuing until morning.
2009-12-14 14:00:00.000 +0100,Overcast,snow,0.0,-5.355555555555556,0.69,20.93,60.0,9.982,0.0,1020.5,Mostly cloudy throughout the day.
2013-04-28 05:00:00.000 +0200,Overcast,rain,14.88888888888889,14.88888888888889,0.9,6.5366,144.0,11.6886,0.0,1010.11,Partly cloudy throughout the day.
2013-07-28 16:00:00.000 +0200,Partly Cloudy,rain,35.09444444444445,35.300000000000004,0.32,10.0625,170.0,9.982,0.0,1014.45,Partly cloudy starting in the morning continuing until evening.
2016-08-26 09:00:00.000 +0200,Partly Cloudy,rain,21.950000000000003,21.950000000000003,0.65,4.6368,105.0,16.1,0.0,1021.86,Partly cloudy starting in the morning continuing until evening.
2011-11-13 02:00:00.000 +0100,Clear,snow,-4.605555555555555,-7.472222222222222,0.89,6.3756,338.0,4.1216,0.0,1038.42,Foggy in the morning.
2006-03-09 08:00:00.000 +0100,Mostly Cloudy,snow,-1.0888888888888897,-6.866666666666666,0.75,21.8316,159.0,9.982,0.0,1011.56,Mostly cloudy throughout the day.
2009-01-03 06:00:00.000 +0100,Mostly Cloudy,snow,-5.0,-5.0,0.84,0.0,0.0,6.118,0.0,1027.5,Foggy in the morning.
2014-11-20 06:00:00.000 +0100,Overcast,rain,7.200000000000001,3.8333333333333326,0.86,20.2377,309.0,9.9015,0.0,1020.57,Mostly cloudy throughout the day.
2009-04-09 10:00:00.000 +0200,Partly Cloudy,rain,18.88888888888889,18.88888888888889,0.48,8.05,180.0,9.982,0.0,1018.8,Partly cloudy throughout the day.
2012-04-02 18:00:00.000 +0200,Partly Cloudy,rain,15.0,15.0,0.21,17.71,210.0,9.982,0.0,1010.9,Partly cloudy starting in the morning continuing until evening.
2013-01-10 18:00:00.000 +0100,Foggy,rain,0.0166666666666672,0.0166666666666672,1.0,4.6046000000000005,230.0,0.161,0.0,1011.59,Foggy until night.
2012-12-15 20:00:00.000 +0100,Overcast,rain,2.177777777777779,-3.5000000000000004,0.86,28.883400000000005,150.0,10.980200000000002,0.0,1013.41,Mostly cloudy throughout the day and breezy starting overnight continuing until morning.
2006-04-08 23:00:00.000 +0200,Clear,rain,7.144444444444444,6.138888888888888,0.69,6.2146,165.0,14.9569,0.0,1018.37,Partly cloudy starting in the morning continuing until evening.
2009-11-04 05:00:00.000 +0100,Mostly Cloudy,rain,2.2222222222222223,2.2222222222222223,0.79,3.22,250.0,7.084000000000001,0.0,1004.1,Mostly cloudy throughout the day.
2016-04-16 04:00:00.000 +0200,Partly Cloudy,rain,7.783333333333331,5.799999999999999,0.83,11.0768,161.0,16.1,0.0,1013.03,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2010-08-10 14:00:00.000 +0200,Partly Cloudy,rain,27.561111111111117,27.811111111111117,0.48,8.694,12.0,11.3988,0.0,1017.59,Partly cloudy starting in the morning.
2006-02-16 09:00:00.000 +0100,Overcast,rain,1.183333333333335,-3.9555555555555566,0.92,21.6384,169.0,3.912300000000001,0.0,1004.05,Foggy starting overnight continuing until evening.
2009-10-09 20:00:00.000 +0200,Partly Cloudy,rain,18.122222222222224,18.122222222222224,0.64,19.2878,29.0,10.3684,0.0,1017.89,Partly cloudy starting in the morning continuing until evening.
2007-08-04 13:00:00.000 +0200,Partly Cloudy,rain,22.700000000000003,22.700000000000003,0.49,13.8621,8.0,11.27,0.0,1019.18,Mostly cloudy throughout the day.
2012-06-13 14:00:00.000 +0200,Partly Cloudy,rain,22.600000000000005,22.600000000000005,0.56,21.7511,278.0,11.4471,0.0,1010.69,Partly cloudy until evening.
2014-12-05 11:00:00.000 +0100,Mostly Cloudy,rain,7.15,7.15,0.8,3.6225,108.0,9.7566,0.0,1021.41,Foggy starting overnight continuing until morning.
2006-11-12 18:00:00.000 +0100,Mostly Cloudy,rain,6.188888888888889,4.433333333333332,0.93,8.4364,278.0,11.27,0.0,0.0,Mostly cloudy until night.
2012-07-03 16:00:00.000 +0200,Partly Cloudy,rain,35.11666666666666,33.95,0.25,15.955100000000002,149.0,9.982,0.0,1013.37,Partly cloudy starting in the afternoon.
2006-08-12 18:00:00.000 +0200,Partly Cloudy,rain,22.03888888888889,22.03888888888889,0.7,25.0033,200.0,11.27,0.0,1005.65,Mostly cloudy until night.
2007-01-30 06:00:00.000 +0100,Mostly Cloudy,rain,2.2222222222222223,-1.9722222222222223,0.85,16.9372,288.0,9.982,0.0,1019.33,Mostly cloudy until evening.
2010-06-05 03:00:00.000 +0200,Foggy,rain,14.927777777777775,14.927777777777775,1.0,6.0697,329.0,2.8175000000000003,0.0,1018.12,Foggy until morning.
2006-09-10 21:00:00.000 +0200,Clear,rain,15.855555555555554,15.855555555555554,0.6,11.382700000000002,59.0,9.982,0.0,1028.82,Partly cloudy starting in the morning continuing until evening.
2010-02-21 21:00:00.000 +0100,Clear,rain,1.0444444444444458,-0.9555555555555548,0.79,6.391700000000001,208.0,15.826300000000002,0.0,1011.62,Foggy in the morning.
2010-07-01 19:00:00.000 +0200,Mostly Cloudy,rain,27.72777777777777,28.61111111111111,0.55,12.2521,0.0,11.2056,0.0,1013.69,Partly cloudy throughout the day.
2011-10-20 08:00:00.000 +0200,Mostly Cloudy,rain,10.016666666666667,10.016666666666667,0.84,2.415,203.0,6.7781,0.0,1018.93,Mostly cloudy throughout the day.
2010-08-29 08:00:00.000 +0200,Partly Cloudy,rain,14.772222222222224,14.772222222222224,0.79,17.3075,311.0,10.3523,0.0,1014.33,Partly cloudy until night.
2007-12-14 03:00:00.000 +0100,Mostly Cloudy,snow,-1.6944444444444449,-6.372222222222222,0.69,14.457800000000002,319.0,15.826300000000002,0.0,1026.8,Partly cloudy throughout the day.
2014-12-23 09:00:00.000 +0100,Clear,rain,7.249999999999998,5.122222222222222,0.73,11.27,222.0,0.0,0.0,0.0,Clear throughout the day.
2013-06-22 03:00:00.000 +0200,Partly Cloudy,rain,21.55555555555556,21.55555555555556,0.9,6.295100000000001,31.0,14.9086,0.0,1013.23,Partly cloudy until night.
2008-03-08 13:00:00.000 +0100,Overcast,rain,6.161111111111113,3.1722222222222225,0.8,15.166200000000002,259.0,6.5849,0.0,1010.43,Foggy in the morning.
2008-01-23 11:00:00.000 +0100,Partly Cloudy,rain,3.816666666666665,-0.4833333333333339,0.63,20.6241,359.0,11.2056,0.0,1030.23,Partly cloudy starting overnight continuing until evening.
2010-10-25 18:00:00.000 +0200,Overcast,rain,12.17777777777778,12.17777777777778,0.81,10.2235,149.0,8.1949,0.0,1010.97,Mostly cloudy until night.
2010-07-26 10:00:00.000 +0200,Mostly Cloudy,rain,17.616666666666667,17.616666666666667,0.85,4.3631,269.0,11.125100000000002,0.0,1009.79,Mostly cloudy throughout the day.
2016-11-26 07:00:00.000 +0100,Mostly Cloudy,rain,1.783333333333334,-1.316666666666667,0.9,10.6421,153.0,4.9910000000000005,0.0,1019.54,Mostly cloudy throughout the day.
2012-07-26 05:00:00.000 +0200,Partly Cloudy,rain,17.933333333333334,17.933333333333334,0.98,3.22,0.0,3.7996,0.0,1013.92,Mostly cloudy throughout the day.
2010-02-21 00:00:00.000 +0100,Overcast,rain,1.6222222222222231,-3.2611111111111115,0.9,20.6241,291.0,7.824600000000001,0.0,997.77,Foggy in the morning.
2008-09-01 01:00:00.000 +0200,Clear,rain,14.1,14.1,0.57,10.8836,60.0,15.826300000000002,0.0,1020.77,Partly cloudy starting in the morning.
2013-01-29 10:00:00.000 +0100,Foggy,rain,1.072222222222222,-1.966666666666666,0.93,9.7888,200.0,2.898,0.0,1022.71,Foggy until morning.
2008-03-29 10:00:00.000 +0100,Partly Cloudy,rain,12.294444444444444,12.294444444444444,0.37,18.756500000000003,159.0,10.3523,0.0,1021.49,Partly cloudy overnight.
2012-02-28 23:00:00.000 +0100,Foggy,snow,0.0,-3.611111111111111,0.96,11.27,210.0,3.059,0.0,1013.1,Foggy starting in the evening.
2012-07-24 01:00:00.000 +0200,Mostly Cloudy,rain,21.550000000000004,21.550000000000004,0.6,20.1894,30.0,15.826300000000002,0.0,1019.97,Mostly cloudy throughout the day.
2014-06-16 06:00:00.000 +0200,Mostly Cloudy,rain,12.8,12.8,0.72,16.840600000000002,40.0,16.0517,0.0,1016.25,Mostly cloudy throughout the day.
2006-10-15 12:00:00.000 +0200,Partly Cloudy,rain,17.705555555555556,17.705555555555556,0.6,10.3684,338.0,9.7566,0.0,1026.93,Foggy in the morning.
2007-06-11 00:00:00.000 +0200,Partly Cloudy,rain,18.377777777777776,18.377777777777776,0.71,14.0553,32.0,15.8746,0.0,1013.86,Partly cloudy until night.
2015-11-05 13:00:00.000 +0100,Clear,rain,11.144444444444446,11.144444444444446,0.69,0.8372,270.0,4.3309,0.0,1022.04,Foggy until night.
2008-06-25 21:00:00.000 +0200,Clear,rain,26.088888888888885,26.088888888888885,0.58,7.9373,131.0,9.982,0.0,1015.24,Partly cloudy until evening.
2016-11-12 01:00:00.000 +0100,Partly Cloudy,rain,3.800000000000002,1.4388888888888909,0.93,9.177,171.0,9.2253,0.0,1019.33,Partly cloudy throughout the day.
2014-10-09 14:00:00.000 +0200,Partly Cloudy,rain,23.000000000000004,23.000000000000004,0.52,16.711800000000004,151.0,15.552600000000002,0.0,1019.16,Partly cloudy until evening.
2008-06-07 04:00:00.000 +0200,Mostly Cloudy,rain,14.422222222222224,14.422222222222224,0.93,6.617100000000001,99.0,8.05,0.0,1010.74,Foggy in the morning.
2009-04-14 06:00:00.000 +0200,Overcast,rain,7.222222222222222,7.222222222222222,0.79,4.83,10.0,9.982,0.0,1008.9,Mostly cloudy throughout the day.
2008-06-23 21:00:00.000 +0200,Partly Cloudy,rain,25.11666666666666,25.11666666666666,0.72,1.6583,243.0,9.982,0.0,1015.16,Partly cloudy starting in the morning.
2015-05-27 20:00:00.000 +0200,Overcast,rain,12.244444444444444,12.244444444444444,0.86,7.0196000000000005,89.0,9.982,0.0,1015.85,Overcast throughout the day.
2011-07-14 07:00:00.000 +0200,Partly Cloudy,rain,22.71111111111111,22.71111111111111,0.73,9.6117,141.0,9.982,0.0,1011.94,Partly cloudy until night.
2012-11-04 16:00:00.000 +0100,Mostly Cloudy,rain,17.23888888888889,17.23888888888889,0.66,14.7476,153.0,10.3523,0.0,1011.19,Mostly cloudy throughout the day.
2010-02-15 04:00:00.000 +0100,Overcast,snow,-2.244444444444444,-6.866666666666666,0.92,13.5884,349.0,6.295100000000001,0.0,1008.03,Foggy starting in the evening.
2016-04-29 06:00:00.000 +0200,Overcast,rain,7.711111111111112,5.522222222222221,0.96,12.2038,340.0,6.295100000000001,0.0,1018.58,Mostly cloudy throughout the day.
2013-09-27 00:00:00.000 +0200,Partly Cloudy,rain,15.944444444444445,15.944444444444445,0.73,14.023100000000005,310.0,16.1,0.0,1013.56,Mostly cloudy until night.
2016-08-09 21:00:00.000 +0200,Partly Cloudy,rain,22.061111111111103,22.061111111111103,0.65,3.22,30.0,16.1,0.0,1014.23,Partly cloudy starting in the morning.
2012-05-03 11:00:00.000 +0200,Partly Cloudy,rain,26.03888888888889,26.03888888888889,0.39,4.3631,186.0,10.3684,0.0,1008.74,Partly cloudy throughout the day.
2016-02-05 17:00:00.000 +0100,Partly Cloudy,rain,2.9166666666666665,2.9166666666666665,0.87,0.6279,342.0,10.2557,0.0,1026.74,Partly cloudy until evening.
2015-05-09 14:00:00.000 +0200,Mostly Cloudy,rain,24.916666666666664,24.916666666666664,0.3,12.8317,353.0,10.577700000000002,0.0,1016.11,Mostly cloudy throughout the day.
2007-07-07 05:00:00.000 +0200,Mostly Cloudy,rain,15.794444444444444,15.794444444444444,0.7,7.0679,240.0,15.262800000000002,0.0,1014.8,Partly cloudy until night.
2014-02-17 22:00:00.000 +0100,Overcast,rain,6.144444444444446,4.855555555555557,0.94,6.6493,323.0,13.9748,0.0,1020.87,Mostly cloudy throughout the day.
2007-05-31 22:00:00.000 +0200,Mostly Cloudy,rain,14.422222222222224,14.422222222222224,0.73,3.0268,193.0,15.826300000000002,0.0,1014.29,Partly cloudy until night.
2008-02-07 22:00:00.000 +0100,Mostly Cloudy,rain,4.433333333333332,0.255555555555556,0.7,20.9622,349.0,14.9569,0.0,1032.46,Mostly cloudy throughout the day.
2009-08-16 16:00:00.000 +0200,Partly Cloudy,rain,30.0,28.68333333333333,0.29,4.83,190.0,9.982,0.0,1018.1,Partly cloudy starting in the morning continuing until evening.
2007-11-27 15:00:00.000 +0100,Partly Cloudy,rain,2.866666666666665,-2.2388888888888894,0.58,25.293100000000003,299.0,11.2056,0.0,1023.41,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2010-08-24 09:00:00.000 +0200,Partly Cloudy,rain,23.82222222222222,23.82222222222222,0.62,14.023100000000005,160.0,9.982,0.0,1010.52,Partly cloudy until night.
2006-12-01 03:00:00.000 +0100,Overcast,rain,6.622222222222224,5.550000000000001,0.93,6.1824,38.0,4.347,0.0,1037.67,Foggy in the morning.
2016-08-24 09:00:00.000 +0200,Clear,rain,22.11111111111111,22.11111111111111,0.6,20.3504,10.0,16.1,0.0,1022.31,Partly cloudy until evening.
2007-04-08 05:00:00.000 +0200,Mostly Cloudy,rain,8.483333333333336,8.483333333333336,0.75,4.1055,284.0,14.9569,0.0,1019.49,Partly cloudy until evening.
2014-12-13 18:00:00.000 +0100,Partly Cloudy,rain,5.116666666666667,2.561111111111111,0.82,11.2217,170.0,8.1305,0.0,1020.81,Partly cloudy starting in the morning.
2012-09-17 00:00:00.000 +0200,Partly Cloudy,rain,14.233333333333333,14.233333333333333,0.59,6.2468,77.0,15.826300000000002,0.0,1017.63,Mostly cloudy until night.
2012-03-22 08:00:00.000 +0100,Clear,rain,11.11111111111111,11.11111111111111,0.46,3.22,0.0,9.982,0.0,1032.4,Partly cloudy starting in the afternoon continuing until night.
2013-09-16 22:00:00.000 +0200,Partly Cloudy,rain,19.07777777777778,19.07777777777778,0.65,16.905,110.0,16.1,0.0,1002.52,Partly cloudy throughout the day.
2011-01-20 20:00:00.000 +0100,Mostly Cloudy,rain,2.083333333333333,-0.944444444444444,0.93,10.577700000000002,0.0,5.957000000000001,0.0,1021.38,Overcast throughout the day.
2013-07-15 11:00:00.000 +0200,Mostly Cloudy,rain,23.883333333333333,23.883333333333333,0.57,13.846,327.0,11.3988,0.0,1016.41,Partly cloudy starting in the morning.
2010-04-18 04:00:00.000 +0200,Clear,rain,3.311111111111112,1.6444444444444448,0.96,6.44,50.0,6.1985,0.0,1021.68,Mostly cloudy starting in the morning.
2010-01-05 02:00:00.000 +0100,Overcast,snow,-2.85,-7.677777777777777,0.76,13.894300000000005,118.0,14.812,0.0,1016.55,Foggy starting in the morning continuing until afternoon.
2012-02-25 22:00:00.000 +0100,Clear,rain,3.333333333333333,0.4111111111111122,0.8,11.237800000000002,260.0,15.150100000000002,0.0,1015.76,Partly cloudy until evening and breezy starting in the morning continuing until afternoon.
2012-03-13 14:00:00.000 +0100,Partly Cloudy,rain,12.22222222222222,12.22222222222222,0.43,11.27,10.0,9.982,0.0,1024.9,Mostly cloudy until night.
2012-06-19 12:00:00.000 +0200,Partly Cloudy,rain,31.13333333333334,31.14444444444445,0.4,9.9015,103.0,9.982,0.0,1017.58,Partly cloudy in the afternoon.
2015-12-28 17:00:00.000 +0100,Foggy,rain,0.0722222222222236,0.0722222222222236,1.0,3.059,253.0,0.0,0.0,1031.02,Foggy throughout the day.
2009-10-31 04:00:00.000 +0100,Partly Cloudy,rain,1.0611111111111091,-2.383333333333333,0.86,11.4793,7.0,14.329,0.0,1029.75,Partly cloudy starting in the morning continuing until afternoon.
2013-06-13 23:00:00.000 +0200,Partly Cloudy,rain,17.694444444444443,17.694444444444443,0.86,3.22,329.0,14.9569,0.0,1016.58,Partly cloudy starting in the morning.
2010-06-13 12:00:00.000 +0200,Mostly Cloudy,rain,29.95555555555556,31.772222222222226,0.55,3.2039,291.0,9.982,0.0,1011.17,Partly cloudy starting overnight continuing until morning.
2013-10-24 15:00:00.000 +0200,Mostly Cloudy,rain,24.92777777777778,24.92777777777778,0.47,2.9946,185.0,16.1,0.0,1020.61,Partly cloudy throughout the day.
2011-08-07 13:00:00.000 +0200,Partly Cloudy,rain,31.11111111111111,33.21111111111111,0.52,17.3558,162.0,11.27,0.0,1009.62,Partly cloudy starting overnight continuing until night.
2012-01-17 01:00:00.000 +0100,Clear,snow,-5.138888888888889,-9.583333333333334,0.84,10.4972,289.0,15.150100000000002,0.0,1024.93,Foggy starting in the morning continuing until evening.
2015-11-11 08:00:00.000 +0100,Partly Cloudy,rain,15.0,15.0,0.72,13.1215,302.0,16.1,0.0,1021.13,Partly cloudy until night.
2016-10-02 05:00:00.000 +0200,Clear,rain,11.066666666666668,11.066666666666668,0.87,9.66,132.0,9.982,0.0,1015.07,Mostly cloudy starting in the morning.
2016-11-20 14:00:00.000 +0100,Mostly Cloudy,rain,7.722222222222222,5.344444444444443,0.77,13.4596,180.0,9.5312,0.0,1018.68,Mostly cloudy throughout the day.
2014-11-07 11:00:00.000 +0100,Mostly Cloudy,rain,18.72222222222222,18.72222222222222,0.66,21.3486,159.0,14.9086,0.0,1014.04,Mostly cloudy throughout the day.
2011-12-17 14:00:00.000 +0100,Partly Cloudy,rain,4.977777777777778,0.166666666666665,0.76,28.59360000000001,261.0,11.27,0.0,995.18,Mostly cloudy throughout the day and breezy starting overnight continuing until morning.
2008-05-21 18:00:00.000 +0200,Partly Cloudy,rain,17.89444444444444,17.89444444444444,0.83,11.0607,26.0,11.27,0.0,1010.22,Partly cloudy throughout the day.
2008-05-15 08:00:00.000 +0200,Partly Cloudy,rain,16.988888888888887,16.988888888888887,0.66,5.2486,109.0,10.3523,0.0,1013.86,Partly cloudy until night.
2010-04-16 17:00:00.000 +0200,Mostly Cloudy,rain,14.127777777777778,14.127777777777778,0.68,10.2074,327.0,11.4471,0.0,1014.55,Mostly cloudy throughout the day.
2007-12-20 21:00:00.000 +0100,Overcast,snow,-3.333333333333333,-3.333333333333333,0.85,0.0,0.0,5.957000000000001,0.0,1039.35,Foggy starting overnight continuing until morning.
2009-02-12 20:00:00.000 +0100,Overcast,rain,1.1111111111111112,-4.361111111111112,0.69,24.15,320.0,9.982,0.0,1005.7,Overcast throughout the day and breezy in the morning.
2012-04-03 13:00:00.000 +0200,Mostly Cloudy,rain,18.88888888888889,18.88888888888889,0.34,20.93,250.0,11.27,0.0,1010.5,Mostly cloudy throughout the day.
2006-07-05 06:00:00.000 +0200,Partly Cloudy,rain,15.977777777777776,15.977777777777776,1.0,1.61,10.0,4.9910000000000005,0.0,1023.23,Partly cloudy starting in the morning continuing until night.
2012-06-27 18:00:00.000 +0200,Partly Cloudy,rain,24.97222222222222,24.97222222222222,0.28,17.388,300.0,9.982,0.0,1017.33,Partly cloudy starting in the morning.
2013-03-13 22:00:00.000 +0100,Overcast,rain,8.77222222222222,8.22777777777778,0.96,5.474,65.0,14.9569,0.0,997.61,Foggy in the morning.
2006-05-25 14:00:00.000 +0200,Mostly Cloudy,rain,19.183333333333334,19.183333333333334,0.47,12.0911,348.0,11.3988,0.0,1021.75,Partly cloudy throughout the day.
2016-06-06 18:00:00.000 +0200,Partly Cloudy,rain,23.950000000000003,23.950000000000003,0.48,12.075,30.0,15.826300000000002,0.0,1015.81,Partly cloudy throughout the day.
2013-10-06 12:00:00.000 +0200,Mostly Cloudy,rain,14.938888888888888,14.938888888888888,0.44,12.4614,121.0,16.1,0.0,1026.06,Mostly cloudy throughout the day.
2012-11-19 07:00:00.000 +0100,Mostly Cloudy,rain,2.4777777777777783,2.4777777777777783,1.0,3.4293,50.0,4.0411,0.0,1020.16,Foggy starting in the evening.
2015-12-21 16:00:00.000 +0100,Foggy,rain,3.738888888888887,0.5999999999999991,0.93,12.7673,195.0,0.9016000000000002,0.0,1030.28,Foggy throughout the day.
2010-04-11 19:00:00.000 +0200,Mostly Cloudy,rain,10.883333333333336,10.883333333333336,0.58,9.0804,51.0,11.27,0.0,1014.92,Mostly cloudy throughout the day.
2016-10-15 01:00:00.000 +0200,Mostly Cloudy,,9.055555555555554,7.23888888888889,0.77,11.640300000000002,108.0,16.1,0.0,1019.69,Drizzle starting in the evening.
2010-03-17 09:00:00.000 +0100,Partly Cloudy,rain,3.933333333333332,0.4555555555555557,0.62,14.973000000000004,300.0,9.982,0.0,1031.34,Foggy overnight.
2009-10-11 03:00:00.000 +0200,Overcast,rain,15.0,15.0,0.93,11.27,60.0,6.118,0.0,1011.8,Foggy in the morning.
2013-05-17 23:00:00.000 +0200,Overcast,rain,14.905555555555551,14.905555555555551,0.98,9.2575,316.0,15.005200000000002,0.0,1007.97,Mostly cloudy throughout the day.
2016-12-04 00:00:00.000 +0100,Partly Cloudy,rain,1.2444444444444456,-1.683333333333334,0.94,9.5151,179.0,10.2557,0.0,1019.77,Mostly cloudy throughout the day.
2009-06-28 05:00:00.000 +0200,Foggy,rain,15.0,15.0,0.96,0.0,0.0,0.161,0.0,1010.2,Foggy in the morning.
2012-02-01 21:00:00.000 +0100,Partly Cloudy,snow,-8.88888888888889,-12.45,0.64,6.44,190.0,16.1,0.0,1027.0,Partly cloudy until night.
2011-12-23 20:00:00.000 +0100,Overcast,snow,-2.2222222222222223,-5.766666666666666,0.96,9.3702,218.0,5.8604,0.0,1025.76,Foggy in the morning.
2011-02-28 17:00:00.000 +0100,Mostly Cloudy,snow,-1.0166666666666655,-3.7944444444444434,0.81,7.647500000000001,140.0,9.9015,0.0,1027.56,Foggy starting overnight continuing until morning.
2010-02-06 09:00:00.000 +0100,Foggy,snow,-0.1444444444444453,-5.477777777777778,0.93,20.5114,70.0,1.7549,0.0,1012.17,Foggy starting in the morning continuing until evening.
2006-01-11 10:00:00.000 +0100,Mostly Cloudy,snow,-1.0777777777777784,-1.0777777777777784,0.89,4.6368,214.0,4.008900000000001,0.0,1032.96,Foggy starting overnight continuing until morning.
2006-03-27 07:00:00.000 +0200,Mostly Cloudy,rain,8.88888888888889,7.344444444444444,0.83,9.8693,241.0,9.7083,0.0,1016.6,Partly cloudy starting in the morning.
2012-10-29 04:00:00.000 +0100,Overcast,rain,2.322222222222222,-1.7166666666666666,0.96,16.1,13.0,5.3774,0.0,1008.6,Mostly cloudy throughout the day.
2007-11-12 00:00:00.000 +0100,Mostly Cloudy,rain,7.172222222222221,3.0388888888888883,0.71,28.33600000000001,281.0,15.826300000000002,0.0,1003.25,Mostly cloudy throughout the day and breezy overnight.
2012-11-03 02:00:00.000 +0100,Foggy,rain,3.266666666666668,1.71111111111111,1.0,6.0858,209.0,0.1932,0.0,1014.78,Foggy starting overnight continuing until morning.
2014-10-19 22:00:00.000 +0200,Clear,rain,9.05,8.294444444444444,0.93,6.3756,151.0,14.9086,0.0,1024.08,Foggy until morning.
2007-12-10 23:00:00.000 +0100,Overcast,rain,5.52777777777778,2.505555555555554,0.89,14.457800000000002,271.0,6.8264000000000005,0.0,1006.3,Foggy starting in the afternoon continuing until evening.
2016-09-13 07:00:00.000 +0200,Partly Cloudy,rain,17.066666666666666,17.066666666666666,0.93,1.2880000000000005,123.0,9.9015,0.0,1017.73,Partly cloudy overnight.
2015-06-18 10:00:00.000 +0200,Partly Cloudy,rain,20.022222222222226,20.022222222222226,0.56,14.1841,351.0,15.826300000000002,0.0,1013.88,Partly cloudy throughout the day.
2009-09-27 04:00:00.000 +0200,Partly Cloudy,rain,8.333333333333334,7.444444444444445,0.83,6.44,0.0,16.1,0.0,1027.5,Partly cloudy throughout the day.
2007-03-20 23:00:00.000 +0100,Overcast,rain,4.883333333333333,2.505555555555554,0.89,10.143,45.0,8.1949,0.0,992.95,Mostly cloudy throughout the day and breezy in the morning.
2009-09-22 16:00:00.000 +0200,Partly Cloudy,rain,27.22222222222222,26.522222222222226,0.29,8.05,30.0,9.982,0.0,1023.7,Partly cloudy starting in the afternoon continuing until evening.
2015-11-16 23:00:00.000 +0100,Foggy,rain,5.438888888888888,4.2444444444444445,0.99,6.0053,169.0,1.61,0.0,1019.09,Mostly cloudy until evening and breezy starting overnight continuing until morning.
2006-07-02 04:00:00.000 +0200,Mostly Cloudy,rain,17.244444444444444,17.244444444444444,0.9,11.3988,38.0,15.8746,0.0,1018.04,Mostly cloudy throughout the day.
2016-11-24 14:00:00.000 +0100,Mostly Cloudy,rain,7.005555555555556,4.416666666666668,0.78,13.7494,181.0,9.2575,0.0,1018.77,Mostly cloudy throughout the day.
2008-03-01 05:00:00.000 +0100,Overcast,rain,7.872222222222224,5.027777777777776,0.71,17.146500000000003,201.0,15.826300000000002,0.0,1008.58,Mostly cloudy starting overnight.
2009-08-24 01:00:00.000 +0200,Partly Cloudy,rain,13.333333333333334,13.333333333333334,0.93,6.44,0.0,8.05,0.0,1019.8,Partly cloudy starting in the morning continuing until evening.
2008-12-08 09:00:00.000 +0100,Partly Cloudy,rain,2.7777777777777777,-1.9944444444444445,0.82,22.1536,319.0,9.982,0.0,1022.9,Partly cloudy until evening.
2010-02-23 20:00:00.000 +0100,Overcast,rain,9.97777777777778,8.499999999999998,0.84,10.722600000000002,169.0,11.27,0.0,1003.12,Mostly cloudy throughout the day.
2014-12-03 07:00:00.000 +0100,Foggy,rain,4.733333333333335,4.733333333333335,0.93,3.2361,0.0,2.4311000000000003,0.0,1019.59,Foggy in the morning.
